id,title,artists,pp_artist,k16_cluster
304PorYl39YB6PXxtlgtS4,"Kimi no Sei (From ""Seishun Buta Yarou Wa Bunny Girl Senpai No Yume Wo Minai"")",['Shayne Orok'],Shayne Orok,4
2LJqSxhL4L2oBezkKrZeQg,夢のかたち (feat. Yuca),"['Elliot Hsu', 'Yuca']",Elliot Hsu / Yuca,4
5mEqD00bdFcsiVd0MfvEeF,Dream lantern,['RADWIMPS'],RADWIMPS,4
1rN9QoVxw5U7TJkyaUR8C1,unravel,['TK from Ling tosite sigure'],TK from Ling tosite sigure,3
3mScGCzxiXA9OaHdBeuk7O,crossing field,['LiSA'],LiSA,4
4ebKRYnUm7pSy5xEnHhjs3,GO!!! 〜NARUTO OPENING MIX〜,['FLOW'],FLOW,6
2iUXsYOEPhVqEBwsqP70rE,Youngblood,['5 Seconds of Summer'],5 Seconds of Summer,11
0Lvz0ejD5FfJ5tPsvDUpz3,YOU,"['Neptune', 'Post Malone']",Neptune / Post Malone,2
38zwkK6TtTjIW9tpYBfZ3D,Paradise,['George Ezra'],George Ezra,6
44ONERBHALxftQNWq6dmyd,Side To Side,"['Ariana Grande', 'Nicki Minaj']",Ariana Grande / Nicki Minaj,2
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),"['Flo Rida', 'Sia']",Flo Rida / Sia,3
5hbv0LPz5F71SlvcmGmOlD,Grippin',['Mardi'],Mardi,0
2zXRAZvUb2B5PzJGwCtFe0,Chasing Fire,['Lauv'],Lauv,5
0K2WjMLZYr09LKwurGRYRE,"Theme From New York, New York - 2008 Remastered",['Frank Sinatra'],Frank Sinatra,7
39P8VOo0DlQCb4n1g5b3Wp,Smoke Clears,['Andy Grammer'],Andy Grammer,6
5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,['Andy Grammer'],Andy Grammer,0
4xHudg8r0mRiTuiw3b4wVI,One by One,['Sticky Fingers'],Sticky Fingers,2
2PAQygVRwdmwzY955cn2FS,Leaving It Up to You,['George Ezra'],George Ezra,7
5RD9TjTKGTTA61cBw7PImI,Loving Someone,['The 1975'],The 1975,5
2Zg0aB5oVQlbQE1vzQmIIY,Hurt Somebody,"['Noah Kahan', 'Julia Michaels']",Noah Kahan / Julia Michaels,11
4DZghpw50ZnO3ckfDuNkft,New Religion,['The Heydaze'],The Heydaze,5
1hWYT0w2R0J19rlVkiez7X,Battle Scars,"['Lupe Fiasco', 'Guy Sebastian']",Lupe Fiasco / Guy Sebastian,11
3T9CfDxFYqZWSKxd0BhZrb,Wait,['Maroon 5'],Maroon 5,6
3ZW87Wj98EqDCduX7OH4IO,e.z. (feat. Machine Gun Kelly),"['blackbear', 'Machine Gun Kelly']",blackbear / Machine Gun Kelly,2
5IdrsGhB8D7RwNwGra9V6i,chateau,['blackbear'],blackbear,2
1dnXuEuApvuVqQCn0v9McL,"Sitting, Waiting, Wishing",['Jack Johnson'],Jack Johnson,0
4AyJ7uhPMBehuOrLAEszVv,Ass Back Home (feat. Neon Hitch),"['Gym Class Heroes', 'Neon Hitch']",Gym Class Heroes / Neon Hitch,6
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,['Calvin Harris'],Calvin Harris,6
0KAiuUOrLTIkzkpfpn9jb9,Drive By,['Train'],Train,2
67WTwafOMgegV6ABnBQxcE,Some Nights,['fun.'],fun.,5
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,['One Direction'],One Direction,0
5yDL13y5giogKs2fSNf7sj,Glad You Came,['The Wanted'],The Wanted,2
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),"['fun.', 'Janelle Monáe']",fun. / Janelle Monáe,4
5lwF5IxstJJk0TbatV1gY2,The Kids (feat. Janelle Monáe),"['B.o.B', 'Janelle Monáe']",B.o.B / Janelle Monáe,11
06XgZxvOfwqYOJOMheyRML,Strings,['Young the Giant'],Young the Giant,5
1CAijerspiGnyZHAVsGNL1,Rich White Girls,['mansionz'],mansionz,11
1YMBg7rOjxzbya0fPOYfNX,A Different Way (with Lauv),"['DJ Snake', 'Lauv']",DJ Snake / Lauv,6
7bsnTsbiwOymZWjPF9v6Di,Marmalade (feat. Lil Yachty),"['Macklemore', 'Lil Yachty']",Macklemore / Lil Yachty,6
6e13443Ve7RGcAUScTgYtl,The Last Of The Real Ones,['Fall Out Boy'],Fall Out Boy,6
1HE3TzRFmNQ7QQLoEMl0R2,Gonna Wanna Tonight,['Chase Rice'],Chase Rice,0
31L9yLXSj6LpCFupyMV6CR,Up&Up,['Coldplay'],Coldplay,4
0EAzlhtMYxRb6wbi6KnPjC,The Other,['Lauv'],Lauv,4
4xhyvLnqhupa5rXLGvl815,Let Me Hold You (Turn Me On),"['Cheat Codes', 'Dante Klein']",Cheat Codes / Dante Klein,3
4giCxIFPZNQIP4bIZM4sqH,Army of One,['Coldplay'],Coldplay,5
3Uj1XWZpf433LDPUPoRRA9,Running Out of Places to Go,['Riley Whisler'],Riley Whisler,6
5qOmZ8D5KueySUYqkyYypI,Hurry Up!,['Superfruit'],Superfruit,6
5iJfzXKvQXlYOBtEQhEmpA,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",['Teriyaki Boyz'],Teriyaki Boyz,6
098tAg0yjz9ds5oys4MAPG,All In My Head,['Tori Kelly'],Tori Kelly,5
51NdKunwa6yv4gjRQ3ccv3,Masterpiece,"['Tori Kelly', 'Lecrae']",Tori Kelly / Lecrae,5
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,['Nirvana'],Nirvana,3
2S1LebN6AXXQqJolBxlWgO,Earth,['Lil Dicky'],Lil Dicky,0
6kblAEj0T0312fv5QWsXzo,Congratulations,['MGMT'],MGMT,6
0aowIRe8cQi0Se8ZsFKuDH,Messin' with Me,['Northern Faces'],Northern Faces,5
6rAXHPd18PZ6W8m9EectzH,Sorry,['Nothing But Thieves'],Nothing But Thieves,2
7a0mPDySTtLmgE3NoIBNJp,Here If You Want (Pale Blue),['MOSSS'],MOSSS,13
6K5xY7EabiBLjd2HuBQIak,Goodbye,['Who Is Fancy'],Who Is Fancy,6
0e8CxZ3UlZIIV3ZRkzHN34,Goodbye,['Russ'],Russ,1
44MxLl0QkF0EuDN5JovJrW,Thank You for the Good Times,['Vinyl Theatre'],Vinyl Theatre,5
1J2TJKwwiNqrqAywQMBFNu,My Fault,['Vinyl Theatre'],Vinyl Theatre,4
1u1PzGnsWKjAwSZ9Rg1kjD,Sleepwalk,['Santo & Johnny'],Santo & Johnny,1
06wTEKL2rSrSaOjFtgG8fj,Slow Cheetah,['Red Hot Chili Peppers'],Red Hot Chili Peppers,4
0XRX7zDI4YtihOz8X1PxNK,All or Nothing,['State Champs'],State Champs,3
6xNaObGQT8V8OM5OEm6p3G,Hold It Down,['Noah Kahan'],Noah Kahan,5
05ZUxHiGT7VR6ShJjhwJxn,Down the Line,['Beach Fossils'],Beach Fossils,4
6XyjwF7CAwuEaW77noJr6I,Sleep Apnea,['Beach Fossils'],Beach Fossils,13
1iFIZUVDBCCkWe705FLXto,Dosed,['Red Hot Chili Peppers'],Red Hot Chili Peppers,5
4yHnVcTUlRDDNTd2fXMYqa,Speak My Mind,['Vinyl Theatre'],Vinyl Theatre,5
3NEjazNKsHyMdQoYHYwqgc,Heavy Metal,"['Thouxanbanfauni', 'Denzel Curry']",Thouxanbanfauni / Denzel Curry,11
3oP3ZstYdj2aYlxZJuWUWF,SheDGAF,['L8LOOMER'],L8LOOMER,3
0AIL1m3mlMi98wKOaJ7uoG,'Bout It (feat. Daniel James & Benjamin O),"['Jeremy Zucker', 'Daniel James ', 'Benjamin O']",Jeremy Zucker / Daniel James  / Benjamin O,6
53C1cEmECQhFybYyArzBBO,Lost Boys,"['Sir Michael Rocks', 'Mac Miller', 'Trinidad James']",Sir Michael Rocks / Mac Miller / Trinidad James,11
7oSBeq8I9lwJVx2vQJIW1C,Delusional Shone,"['Denzel Curry', ""Twelve'len""]",Denzel Curry / Twelve'len,3
0ipgd8PPFza3NNmN3Rn2uF,SUNDOWN,['Jack Harlow'],Jack Harlow,0
4dtMOa6k8NX6ug6JIC8lmR,• SOUL SEARCHER,['Jazz Cartier'],Jazz Cartier,14
2UtjRmzMLpxafdlrTDbFLj,Kid Again,['Max Wonders'],Max Wonders,11
6pOVsB3UbKiBztQXKzNF1m,NIGHT,['Paris Shadows'],Paris Shadows,2
2lvnBAJeR0YOpOWo10XwMv,Ups & Downs,['KYLE'],KYLE,11
5jQAnD4ISqs7v8FT7povMS,FABRIC,['BROCKHAMPTON'],BROCKHAMPTON,3
4U5ovGD4My7MOISvUEtYaf,Campfire,"['Aminé', 'Injury Reserve']",Aminé / Injury Reserve,11
47H8NFQgMR0mAX6eiJSc5r,Hacked My Instagram,['Pi’erre Bourne'],Pi’erre Bourne,5
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,['Britney Spears'],Britney Spears,2
6DVySQASssOCxJOyWMY1jW,Crucify - 2015 Remaster,['Tori Amos'],Tori Amos,6
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,['Sheryl Crow'],Sheryl Crow,6
0yMKnrafrRbDNYX52PZEAU,Two Step,['Dave Matthews Band'],Dave Matthews Band,3
6aZ30pFvwiEelirZjzFrec,In or Out,['Ani DiFranco'],Ani DiFranco,6
6In0XQ2hzhfHbW5L6mkc4j,Absolutely Cuckoo,['The Magnetic Fields'],The Magnetic Fields,1
5rfT032kGmLvbxZzfHlu5D,In the Aeroplane Over the Sea,['Neutral Milk Hotel'],Neutral Milk Hotel,1
7esXCD9cnI5PBcpQxvg47u,Miss Misery (Early Version),['Elliott Smith'],Elliott Smith,1
27tX58NOpv1YKQ0abW7EPy,Hurt,['Nine Inch Nails'],Nine Inch Nails,7
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,['Green Day'],Green Day,6
4as4XEOR03oGm1STUKl6pa,BBIBBI,['IU'],IU,11
0kCBorRrKZkSztd9m0QI3r,Chanel (Go Get It) [feat. Gunna & Lil Baby],"['Young Thug', 'Young Stoner Life', 'Gunna', 'Lil Baby']",Young Thug / Young Stoner Life / Gunna / Lil Baby,2
1IRLklzYuWHqlQDNYw4Xgv,O Pato,['João Gilberto'],João Gilberto,7
4AEzAEnbm9uRgbmTdeI63K,MIDDLE CHILD,"['PnB Rock', 'XXXTENTACION']",PnB Rock / XXXTENTACION,11
3kgKVcBpBGuSeaEC0AZGlb,Old Town Road - Diplo Remix,"['Lil Nas X', 'Billy Ray Cyrus', 'Diplo']",Lil Nas X / Billy Ray Cyrus / Diplo,5
4xWuQN8WMqLE8LRqkIiVmr,ENGINE (Prod. by CODE KUNST),"['Jay Park', 'Woo']",Jay Park / Woo,0
6tFWMs2FJMi4loy4XlR8bz,Nothing,"['Cooliecut', 'Craig Xen', 'Killstation']",Cooliecut / Craig Xen / Killstation,6
57B8NfcWjnbNy3fn5UBiOs,Doomsday,['KILLY'],KILLY,3
5lar0mCUejpILVkAz50s2J,Train food,['XXXTENTACION'],XXXTENTACION,11
45cLQVDufMCxAQbMyw4ykg,I CAN DX WHAT I WANT,['Scarlxrd'],Scarlxrd,11
7L3eXnQsoCvRZinLJJ4slV,basement,"['halberd', 'love-sadKID', 'Atwood', 'afternoon']",halberd / love-sadKID / Atwood / afternoon,11
60ZZNXIdwgUGkVGRt7foLT,Late Night (feat. Masego),"['GoldLink', 'Masego']",GoldLink / Masego,11
1dh0SsxDsxABoYnxd1cScv,Blood,"['Pivot Gang', 'Saba', 'Joseph Chilliams', 'MFnMelo', 'Frsh Waters']",Pivot Gang / Saba / Joseph Chilliams / MFnMelo / Frsh Waters,0
5XDDCyPYbsIul374CeHaaq,Monday Freestyle Offset,['XLG OFFICIAL'],XLG OFFICIAL,6
0sAtwVD52Qf7qMPluFmhR6,Flamingos,"['Granata', 'BluntOne']",Granata / BluntOne,2
43j5sTLmU22EzToGfhRm9S,Killjoy,"['KESHORE', 'Savage Ga$p', 'Esteban']",KESHORE / Savage Ga$p / Esteban,0
2WuooQnzuMAeKJUgzgaaC1,Blades,['King Chip'],King Chip,3
5Gy2JKtUgwTvLd0JUridxH,Ice Out,"['Fat Nick', 'blackbear']",Fat Nick / blackbear,0
2iFT3Gw37kidpE0EkVAZDf,New Malcolm X,"['Sy Ari Da Kid', 'J.I.D', 'EARTHGANG']",Sy Ari Da Kid / J.I.D / EARTHGANG,11
7emZsOguTbyF9QexFMwIqF,Uncle Phil,['Meko Supreme'],Meko Supreme,11
3WJBIyz05ObK3E8S21O0z0,Ice Cold,['Lightshow'],Lightshow,2
72DNbzzITluwWTzsDE7N1R,2ensational / Pink Toe,['Robb Bank$'],Robb Bank$,11
1WRISZYwLEgEtwL3ZLZ2w0,Love Drunk Lust (Make It Hard) [feat. Trip Carter & KnottRudy],"['Peter $un', 'Blue Rondo', 'Trip Carter', 'KnottRudy']",Peter $un / Blue Rondo / Trip Carter / KnottRudy,2
3HPq4kTN0am2ZvQkjt9ZKw,Family Roots,['Malz Monday'],Malz Monday,11
0qif6ww37puDnexwnXADMO,Church,['Iso Indies'],Iso Indies,11
33pXpH7VVUVGET3ui4CI4T,Manhattan (feat. Marc E. Bassy & Skizzy Mars),"['Keenan', 'Skizzy Mars', 'Marc E. Bassy']",Keenan / Skizzy Mars / Marc E. Bassy,0
1xhe1Vf7AY0AMxBpLAmcyi,"Drugs on M, Pt. 2",['Matty Wood$'],Matty Wood$,11
6PhZwZ7QaJa79y7AVrHHHr,Yuca,['Warner Meadows'],Warner Meadows,2
0zbcIc9ky9R1E1OkXlZgeT,Aim High,['Childish Major'],Childish Major,3
59vXfLIErCCgdBa6QNnaT0,Fake Trill,"['Michael Da Vinci', 'Isaiah Rashad']",Michael Da Vinci / Isaiah Rashad,11
7j895433iXZsJGqr3m1zu0,Eastside,['Silas'],Silas,2
1Jl21sidRpEdlVBvYbssLx,Sin (feat. Jaden Smith),"['Young Thug', 'Jaden']",Young Thug / Jaden,2
5GVH4iJntVlrYY3hQuIovd,Jiggy,['svrite'],svrite,3
5CJhYo3lL977Lhbz9FCZ7Z,Nightingale,['Jason Soffer'],Jason Soffer,1
3DkSirQyz93TaxZ0f0DloI,My Ex,['PnB Rock'],PnB Rock,7
4gOd2bxXpw32dhqTOMCN6u,ABCD (Friend Zone),['PnB Rock'],PnB Rock,0
74styyfb7QzIjIvxeyNylh,How It Feels,['PnB Rock'],PnB Rock,3
68c0ftzkHLat4jaqCKLlSf,Stage Fright,['PnB Rock'],PnB Rock,5
0AGKwYhuXJmnZtPbMdV1Lf,Choosin',['PnB Rock'],PnB Rock,3
6YSSwMdps4VRdl2PJ0Jc7f,Put You On (feat. A Boogie Wit da Hoodie),"['PnB Rock', 'A Boogie Wit da Hoodie']",PnB Rock / A Boogie Wit da Hoodie,11
19jsYX7bQKkNmBJPp4uOBj,All These Bands (feat. Tory Lanez),"['PnB Rock', 'Tory Lanez']",PnB Rock / Tory Lanez,6
2jNOOPVmuzTTvcWacww2Gn,Swervin' (feat. Diplo),"['PnB Rock', 'Diplo']",PnB Rock / Diplo,5
2qb0rlui2ZAmglOZ1oXdFd,Now or Never 2.0,['PnB Rock'],PnB Rock,5
5IzxwemT7flEotTwSL1XhB,Nowadays,['PnB Rock'],PnB Rock,2
2onuiR30fndsiwnY4FR8wi,Fuck Up the City (feat. Quavo & Mally Mall),"['PnB Rock', 'Mally Mall', 'Quavo']",PnB Rock / Mally Mall / Quavo,2
3dlF2OdiChtkFaW77NBAiW,Penny Proud,['PnB Rock'],PnB Rock,5
1X6xn7VChWG7fduFZT56WB,Go to Mars (feat. Tee Grizzley),"['PnB Rock', 'Tee Grizzley']",PnB Rock / Tee Grizzley,11
47WaynXajQu3fPsQo05iXM,Deez Streetz (feat. Lil Durk),"['PnB Rock', 'Lil Durk']",PnB Rock / Lil Durk,11
1Qi2U9ipYm9gNS7M5fCqJB,I Need More,['PnB Rock'],PnB Rock,3
0bScrxcpjxkg9Md10zRjF7,Dreamin',['PnB Rock'],PnB Rock,11
7cWh3ScxjhvasLI0CBRoZk,I Like Girls (feat. Lil Skies),"['PnB Rock', 'Lil Skies']",PnB Rock / Lil Skies,0
4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),"['ScHoolboy Q', '21 Savage']",ScHoolboy Q / 21 Savage,11
59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),"['Offset', 'Cardi B']",Offset / Cardi B,0
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,['The Beatles'],The Beatles,7
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,['The Beatles'],The Beatles,6
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,['The Beatles'],The Beatles,0
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,['The Beatles'],The Beatles,4
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,['The Beatles'],The Beatles,7
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,['The Beatles'],The Beatles,6
4lAnpiPDvKqpJGK38ax35t,Thank You (Falettinme Be Mice Elf Agin) - Single Version,['Sly & The Family Stone'],Sly & The Family Stone,6
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,['Lizzo'],Lizzo,3
17jeLyQcEUmKv3MXeEo79k,"Smile (Living My Best Life) (feat. Snoop Dogg, Ball Greezy & Midnight Star)","['Lil Duval', 'Snoop Dogg', 'Ball Greezy', 'Midnight Star']",Lil Duval / Snoop Dogg / Ball Greezy / Midnight Star,6
6mCWbMMxaK5FsCpI9jNQUb,Sacrifice,"[""Sinéad O'Connor""]",Sinéad O'Connor,10
6fR6Z0Vc1K6yQWNUIKjAIR,Underneath It All,"['No Doubt', 'Lady Saw']",No Doubt / Lady Saw,0
5y8vWKsOjVZXtdgi8xkaCD,Sleepwalking Man,['Sivert Høyem'],Sivert Høyem,3
4zLc6hMcOkRsGq0o19IFrC,River,"['Oh, Be Clever']","Oh, Be Clever",6
3rDK6tRoFhZoytOhlnK2VO,Strong,['London Grammar'],London Grammar,7
4kbz7rHVbyjKasuuqelccQ,White Flag,['Dido'],Dido,4
236mI0lz8JdQjlmijARSwY,High Hopes - 2011 Remaster,['Pink Floyd'],Pink Floyd,3
4G3tv0qZ4W20ZOvOb02o4P,Sleepsong,"['Rolf Løvland', 'Secret Garden', 'Fionnuala Gill', 'John Finucane', 'Irish Film Orchestra']",Rolf Løvland / Secret Garden / Fionnuala Gill / John Finucane / Irish Film Orchestra,1
651In9fY9BregQWY0cF7l2,Twist in My Sobriety,['Tanita Tikaram'],Tanita Tikaram,2
3D1Xnj2Q7oh7Vz3RH9fDvC,Nights In White Satin - Single Version,['The Moody Blues'],The Moody Blues,7
04e1VQ69ll2TR5Jp8F2n5B,Henry Lee (feat. PJ Harvey) - 2011 Remastered Version,"['Nick Cave & The Bad Seeds', 'PJ Harvey']",Nick Cave & The Bad Seeds / PJ Harvey,1
6c9nkeetGbsoXa7d5E1wHa,Crying in the Rain,['a-ha'],a-ha,4
2ejkRnZWPACfuqr06gFw1w,Stay on These Roads,['a-ha'],a-ha,5
6ArficY3dtVMWYkyTYkAJP,Redemption Song,"['Johnny Cash', 'Joe Strummer']",Johnny Cash / Joe Strummer,7
29U3UAoJsWlxb2i5GWpoLR,Disappear,['Stray Dogg'],Stray Dogg,7
2bsgmN8S7r2qBgiV8z8iWO,Drift Away,['Dobie Gray'],Dobie Gray,6
2VPK0BMgwyRtx9QlyBpdb0,Sleeping Sun,['Nightwish'],Nightwish,3
6t1ahr2f1t9iSjjNFwFb4C,Jungle,['Tash Sultana'],Tash Sultana,3
2A6yzRGMgSQCUapR2ptm6A,True Colors,['Cyndi Lauper'],Cyndi Lauper,7
5932kbyNt445gDTT2chRUS,One More Try - Remastered,['George Michael'],George Michael,1
1nvyI0CevaDFO4y8YLU3LK,Tougher Than the Rest - 2013 Remaster,['Everything But The Girl'],Everything But The Girl,7
7ee4IGznPZHqQBIAltp112,Heart Of Gold,['Diana Krall'],Diana Krall,7
3knygehzJ9qWXm2bPsvVMo,Out of My Hands,['Morten Harket'],Morten Harket,1
3pOrSBBROCUhA3mDiJRGk3,A Kind of Christmas Card,['Morten Harket'],Morten Harket,5
5WeMMlylGCVGc0ChHSysJA,Joan Of Arc (Maid Of Orleans) - Remastered 2003,['Orchestral Manoeuvres In The Dark'],Orchestral Manoeuvres In The Dark,13
40w5KzJx6pS9J4hIEQDgIa,A Love So Beautiful,['Roy Orbison'],Roy Orbison,7
36phW4oPdrmv5U9cDg5ow3,Only a Woman's Heart,"['Mary Black', 'Eleanor McEvoy']",Mary Black / Eleanor McEvoy,7
1GBe2Gnd29NfbbHfn30xPM,Nothing Else Matters/Despedida Medley (Live From Paris) - Live Version,['Shakira'],Shakira,14
2iMY9PUZnqKw7D7uU1krl6,"Underneath Your Clothes - Live in Rotterdam, Netherlands - April 2003",['Shakira'],Shakira,14
5Phy3qS90Q5I8DGcTxmSIL,What's a Woman,['Vaya Con Dios'],Vaya Con Dios,1
1JGW1e2tacnCgBPfRH0haY,Bird of Paradise,['Snowy White'],Snowy White,13
6r20M5DWYdIoCDmDViBxuz,You Got It,['Roy Orbison'],Roy Orbison,6
0MrZG1nTNQVzeSJKi6gFVF,The Last Resort - 2013 Remaster,['Eagles'],Eagles,7
42xxNZR6BzeLuDBjyyqGFr,Poor Man's Moody Blues,['Barclay James Harvest'],Barclay James Harvest,1
4JaoU6fL2Ifz2gDyFYtpiP,Halo,"['Ane Brun', 'Linnea Olsson']",Ane Brun / Linnea Olsson,7
1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,['Disturbed'],Disturbed,7
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,['R.E.M.'],R.E.M.,1
18MkPr2xPSbmwE7Rlj1cEj,Worry No More (feat. Lil Yachty & Santigold),"['Diplo', 'Lil Yachty', 'Santigold']",Diplo / Lil Yachty / Santigold,14
7rc6L3UtM0uvwfpsl07GBL,Feeling Good,['Avicii'],Avicii,3
5YwVDOWMKH7T0KtvpPSESQ,Mad About You - Live at Koningin Elisabethzaal 2012,['Hooverphonic'],Hooverphonic,14
7uAVyurl86A5HZqOTCt3Ii,Bird Set Free / Unstoppable,['Roveena'],Roveena,3
7pACsHoFvLShxzXOm35n72,Games People Play - Remastered 2002,['Joe South'],Joe South,4
1VNWaY3uNfoeWqb5U8x2QX,Lonely Day,['System Of A Down'],System Of A Down,1
1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,['Michael Jackson'],Michael Jackson,6
70zZclGWOjOVv9VRJ7RCyq,Spirit Bird,['Xavier Rudd'],Xavier Rudd,7
7c1iI6dwdCpHGYT8DGEfab,Uninvited,['Alanis Morissette'],Alanis Morissette,5
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,['Jefferson Airplane'],Jefferson Airplane,7
4nzuujPepvK9gaUyxulAPT,Let It Be,['Joan Baez'],Joan Baez,7
6CiaAsqEyQqqFRPB3GnX8k,What Do You Do Now,['The Savage Rose'],The Savage Rose,7
2dX1kUbQ4EVYV3e4PCqd6z,Where Have All the Flowers Gone,['The Savage Rose'],The Savage Rose,7
3PEx44by2Pe7E6M8tgqE5N,Dry Your Eyes,['The Streets'],The Streets,11
6h5JcXLcwcReoUqp5JEmeq,Forever Yours,['Nightwish'],Nightwish,3
65uoaqX5qcjXZRheAj1qQT,Dernière danse,['Indila'],Indila,3
0QxswqPDSil7Kq0tCRL3ua,Leaden Legacy - Remaster,['After Forever'],After Forever,3
1wmuRgOagFcqjOK8LOZvAc,Shore to Aeon (EP Version),['Elvellon'],Elvellon,1
476V2d6iA2tWXgQboKmTtA,Father And Son,['Yusuf / Cat Stevens'],Yusuf / Cat Stevens,7
2UKkLqST2xWpK8n1b0Xr5Z,Return To Innocence,['Enigma'],Enigma,6
1NeQzAqahRYI09bgLbhVFN,Melancholy Man,['The Moody Blues'],The Moody Blues,7
2NvbUcJTaaQeuJXfaA9U1W,Tragedienne,['Sirenia'],Sirenia,3
5pSxOv6lbvdz2fddSUPdSA,Song From A Secret Garden,['Secret Garden'],Secret Garden,10
6bk11TH82XrT5QUC1gDw9A,Nocturne,['Secret Garden'],Secret Garden,1
05MxJsc8F0G2u3IIz6g0b2,Trøstevise - Tröstevisa,"['Finn Kalvik', 'Cajsa Stina Åkerström']",Finn Kalvik / Cajsa Stina Åkerström,1
60ifqqPhbselSwXyGrGyMK,Soldier Of Fortune - 2009 Digital Remaster,['Deep Purple'],Deep Purple,7
2K1g6ZjdpC7ulpo3WN76fW,Many Rivers to Cross,['The Animals'],The Animals,5
15Zt4Z0N6JMwyNp1vLQNfi,The Humming,['Enya'],Enya,10
6c1cmrXv4nraefnIEIU62z,Life Will Go On,['Chris Isaak'],Chris Isaak,1
6mIY6O7uNGgVqOoX70UAYh,Have I Told You Lately - 2008 Remaster,['Rod Stewart'],Rod Stewart,7
49CzHdhNiYKBGZeQ9eFjhA,Sang Fézi (feat. Refugee All Stars),"['Wyclef Jean', 'Refugee All Stars']",Wyclef Jean / Refugee All Stars,2
6uWez0py1zc17F7hjp7jIt,C U When U Get There,"['Coolio', '40 Thevz']",Coolio / 40 Thevz,0
4G9tm8hfoCZsLgVWOAxyWK,La Primavera - UK Radio Edit,['Sash!'],Sash!,13
5Klo65Y9uouLjNVDV3pqh7,Go West - 2003 Remaster,['Pet Shop Boys'],Pet Shop Boys,5
2XO45SqRjcoL3NqyeKBoFK,Iko Iko,['Cyndi Lauper'],Cyndi Lauper,2
4z9SF6WXrEqsSdhFQKzScJ,Fall In Love Again,['Ms. Dynamite'],Ms. Dynamite,11
7hEsqJKlu3Vk8rIQUGd4Vn,Brother,['Ms. Dynamite'],Ms. Dynamite,11
2JEXDKSq7q9fEfPWfJYgqx,"House of the Rising Sun (From ""Hangman"")","['Geordie', 'Brian Johnson']",Geordie / Brian Johnson,1
6Fld2Kt2qoVrB2JIbyI4JJ,Waterline,['GRANT'],GRANT,3
2kVQpubE6URKKj9L7Upk2l,Where No One Stands Alone (with Lisa Marie Presley),"['Elvis Presley', 'Lisa Marie Presley']",Elvis Presley / Lisa Marie Presley,1
6kesIBNAY17BoAz28pnWMC,Run,['Snow Patrol'],Snow Patrol,3
1qRA5BS78u3gME0loMl9AA,For What It's Worth,['Buffalo Springfield'],Buffalo Springfield,0
20jZ7lf5eqDUQQruuMSKVE,Knocking on Heavens Door,['RAIGN'],RAIGN,7
6zucgMkRLsGgNIN8o0qX0W,End of Days,"['Vinnie Paz', 'Block McCloud']",Vinnie Paz / Block McCloud,6
6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),"['SAYGRACE', 'G-Eazy']",SAYGRACE / G-Eazy,1
7jfZybgHr6yzp4iuMS2K8u,Mutter,['Rammstein'],Rammstein,5
1rJM37Dd4OcSJvzI84yCcP,Fu-Gee-La,"['Fugees', 'Ms. Lauryn Hill', 'Wyclef Jean', 'Pras']",Fugees / Ms. Lauryn Hill / Wyclef Jean / Pras,5
0cckBtdJLxpuQKY8vfF1Hs,Suburban Sprawl and Alcohol,['LP'],LP,7
7MG7gpATZUt9a8Z6S6W6kX,In The Ghetto,['The Cranberries'],The Cranberries,5
11Mkoen07pKwyDqHiFnVU9,A Whiter Shade of Pale,"['Annie Lennox', 'Heff Moraes']",Annie Lennox / Heff Moraes,5
4biG2TPKDENHXA5Tz34IRd,One of Us,['Cher'],Cher,7
7x6hO9VMAee9x1iWaeNkL6,To Zion (feat. Carlos Santana),"['Ms. Lauryn Hill', 'Santana']",Ms. Lauryn Hill / Santana,11
