id,k16_cluster
5qFDMxXqSYs00jaAHtnXfE,6
0cYKvOFLoFZulGSl3YvB3k,2
6fjer7Ed6ZUna1EMbwbDrN,3
1H5a6C6jqWN6XQI0Unq7W3,5
4ZsRa4Oz9yb6eqzbGVmd0V,5
2LjA5UUnyUKTMZ3qdBI8De,3
6gXzzIJs34eYV6CnpiJsP2,2
7i9763l5SSfOnqZ35VOcfy,3
4CGfJjWgnR4cWOGrx3XcGS,2
0H5Q8x9N6nKWs3U1HD9AYZ,0
5Hv1QAbRWrUSUHaT0CmnMS,6
4lNzzkUh8eTQT9DZWJKNTw,7
5CSb35j35TTfMzkD1ySxWq,14
40ecCJ3Bd2QgJhZJnGqI9Q,6
4d4O5xw8aIgj2VAIDizE5I,2
4HXOBjwv2RnLpGG4xWOO6N,3
4wzt5Rrk3W98pHXAqutuJw,3
1yqMgZNrevsWMLWfO2PRp5,5
4EoUALVwY4i7U6uKRhk8hr,7
5rVj0WJEGMO0WQeX9GG4kh,2
6zzf2HJG67wzmrTFHMaUIE,0
5GK4GZHkXeCAHx4MVPpuo6,14
6fkK6FH4jXROo7GMwTR27S,1
1nZ2TI2hNPGDYyesyaaASn,5
2nXnnbuAVKuKJGGhp86VFz,5
6XpG30QPzV1wkuUhUMw64l,0
5Okf7KBikV8we3uqCMFjiL,3
5BaiGbqPEazQvJ4IjXCKzH,0
28v65xvS89NXifF091O1SZ,6
20s3FayrStM8GY0m4dRFsw,11
0FB3Z2myB6k8f4YaPNLyrO,0
5vNulf3Z6xUrBzGy5hcFgM,2
2NGddq7sBjX23y28idzlQi,0
0tkm2r0AXL6yVLR2jJMT9t,3
0gSAbPlRBTOqK0cHFVZYNn,0
02abOWh9qi7lxuA0BUloCG,0
4QcDkuGQx9824a6X9BZF4e,2
6CFrKYk3a0A8qa9knsRhaS,0
702J6mKXfJyPUjyYjqAFvb,3
3gHyNUxOEZq4VltRl2xUW4,2
5o2UsVpnpQcDDRcuEPzGIm,4
5fgb3Md1xjt3mxeBqguiIA,5
5vQgBMIJrOrXvp3vcJt97o,5
6vtLtrPHZAo5OUy1Sk9BTH,4
4m6KlFD4eMiQFzh4IVVFVm,5
0yFwE99GFtFLJmNiLvB9KX,13
6uCmU6ldcsVpLAKNCojVg8,5
15BsrefgYpMgu1ZCIr8EJw,4
2gwYg07DcU5NkIg9F2dTXd,4
10OQjlbbPLbrgfRJxWhCXb,6
4SIJs2YZea8vpDyZn6rB53,5
79GSy3ILOBJFOwVctfWCcp,6
4gmaT2111QF1hiGhHkJYcr,4
6UxZGKQCKPdnwpdInUPnTT,4
548ddxWI4sZKK1aCLuMR16,2
5CjSxP1P03QSqFF6vZmRRg,5
6uV8s0wWZrRtJV72BHp0H1,0
2dswOl4yDFvlzgvJaoz1Ja,11
1dWvuCErtHSFAuDVzjbLeb,2
2Rtya81WOGAAQNoCMRmJRD,0
5xkNd7kCRmjT2DxSAYVVyC,6
0Vx453PGDgPnTCJuVMQXXY,4
12wB4syL3O9w54bpe1tmZX,6
3pHx8jI1ZBVYcMG2QCZaKG,0
4GGvLe0rAVoqGIg7aZnxBC,4
1dEOKKLDpgHJGYKmMujxrN,14
28duVDTZdcQ9ppAoVauGlB,0
2XKiRNFKUccmZCB4Nu4QqO,11
6qUSs4FDzZUdAhY6JDIJfa,2
5rHUY5EUCtdE7a9qUJblQC,6
70UwKjgeobiy8TRKeYlSuq,4
1PuqskuHjOOoNqZAv3GSMO,14
4JFgph8DmOD9JNkjSPV2o0,1
5u3QowKibqJkKrQRoslSN5,4
1PQ8ywTy9V2iVZWJ7Gyxxb,5
7F0dwqgKzlaIRrngChBRAc,14
3KZVWVH4epY2JGaqRs8bqg,6
6lQE6LF3MU63Z6VyhPxaV3,5
4t17C4ZGrXN59lg1Ut7COM,4
1V6PP9oKDvT7zBkDsCcupY,4
2JbUjeHT6Olu5LH6v0romY,4
5kcQEPksJHTOLQ4In5oGN2,6
13ZS2V2RsGWguOYYvIqDN5,5
0KEhlgtlk0HuqBIqfGCGdF,4
6YtkOhiHmf46w1noltVnF2,2
1LvJ1PFobtIm5DwzRrK0jG,14
41MPUA0NUiorABeLHMx9ZG,5
6q03mlzKsM1m3TLpi6T6Cw,13
0xzn2U71zNWLeJbE4Zat4C,0
4QJIs6reD2e8Qm7FPc61CD,0
2wSik86A9SPeR1y3Kj259G,11
0xUSzmi5RBRLZdQXo8eGVs,6
5gyAy1iKjMelGp85Uy0hbf,0
7bs4c82jx4Rt6b2kovH23F,14
4PMZ3uV4FbjGEvC7YGiTGU,3
0P0Qbqyplr7DduF1jr7Quv,0
4lLlcw6MrW2tDwybsuu5wu,0
7qT9326XI6WKZbTlk0b7du,5
1RbOObDFn7GOseR1w529Zj,6
0UaocqPwrE731oOaFqByG3,2
4qRy7TYFcWEMx5jF0rREld,4
7aYzsNdBnwgHtB5QftgYRW,3
5LucENd8hxAH55vx2lK9R5,5
19C0LKY3DCcQtuviPJNy5d,3
27te5wEv1SXij9SP9d1Rib,11
6uGQKWdjmKvgH1QdDCcM8N,2
3JPeNu8gLeDqTgMEfw2VmC,5
0GoS5xEQXYouVJd5oT55Yi,15
3w5tSTIW0CDQtdnYfB6tUs,2
0XXfHJnPWDxfZdNa7XOViD,4
6NO6ISbPhCSrmFHNJkX985,15
04CttTezSnv71USiiG9mIo,2
1ceKgNy140RRdvZyCIzUaf,6
6CnGotr4lMoCBNowYUxSnN,3
3Z9dDFATLY37EHEfMnc8yI,3
4AOgj0qegbby49dTRGMKBB,3
10a11YdeZ27aFSFQkRdIOR,6
6jGkzFSB2LugZp5w8ZrH5j,3
689Twz3oz1NBQIsLnIvkNx,3
5Vmh5lBSbtH5dRys7R3ImK,6
34i4yxPrHWquuR4kjiivFO,2
1cPqPq5uItaAN34NIc1Nc5,2
26jQem9nluLxPuMpf1bf3n,14
3yzrIC7yDuUjwtU7xdt16m,3
4z995d38ucvU3UGn5G8DEh,0
19ailMVyho7czfrFl2JixS,0
24xBDBBnYx5CAVhik8UcLI,7
3RcFrGu08HvRPCh00iB2kJ,0
2vPTwpYGmVedJwikvubSrq,5
4wQd3DRmUtDwm2DNI0nGQ4,6
5mry8XEOIVru9Mla0bc8dY,3
6QE54DdZoeDixQSlxCzQwU,6
3JWJiLDqawZtilIo7p0rJ9,0
7AQH1fAOO8rBCH00PQCNat,14
5C8Vwr9o1WtsoDVPFqPCob,0
4AdzN23AhwBz7s3c7apjY5,6
1c3RHYl9SL6Ltd1fNXnQKs,7
5dul1E2a6S0Qi68TEn6ONb,5
0Orpf6gjHFDkrntyjLR4SF,4
4ilpew1AcHAc38SIf4GQbN,4
3qBr8xkWqZ1ymdIPMsMnQ0,3
5YUqSsbjcTDkvOfuzYa57I,4
56VEfObwPOVlEHPaVDSe2S,4
5yrO5luvHEpLL8OC8qr7uN,3
4SnovfTMzsmOnAfITyPFTP,2
2s9M78CDrQDjB2D827XXr4,4
2ukji1N2XxUYkEpDEJBCTD,4
68cNgDnLSjxWeXtXo5QdvL,0
1jQAKCqaEamnhPvYc6MuWw,14
6C5DuURRm5EWxdvzAia53z,0
5oOIGick1Z3cJf60OZZusL,0
2l9HhLPMQRBip6eLllGXVd,4
6MTnccytqnxeo6DJxEiYhJ,5
4SC7VhgpBBrCgRmlMgn5NG,5
0EfFiJAmt00hCzHUlu8xW1,2
5ab39rH4MQ9gMwtL4xEfCf,9
2tH5ADhieyrWV9xeOi5ifl,4
0zrGugNNUZ8AyEOaKUFjQA,3
5c1HYn2Evs13V9JDib9AIi,14
1JCMJjMTxIVZzOjrHpqdn8,0
7E5UxJ0cGdN2cKlzNBobaY,14
3PV6IA4h9540mcNwiVTbkx,5
3WiLOtxlGAxZtEfKtQynNT,14
5rr5Vgj5JYA9u5oOvX1f6S,7
3k8ccnyoQZZNCmq4gXvdtL,5
3obciWcyGwsVNZ76PYge6C,4
75t6tcHkZDFKLKJwjXFMtq,2
5V54hLsu5prUN9ThbwQFQ5,6
75tCX7RI0eqD99yHMS8h4w,0
7FcX2z94rQYj5OqY2U5AhY,4
2uE8l7sar0JT0tZYhrPz8S,14
5x5FUXjs53WbPuTwT6WD8d,6
2Oxrq0oQaQb5dtswjYMwmm,14
6qEbKQr1be9tbkSyAFkq01,6
1AMbMn3yvTExSbSyq5h6aR,0
7AJSeWSVBBLAQ6xfGyCssC,0
7zLGHdfJ3JRPxvc96mEPEi,2
3N7GqZMpZJW69Te1bfUTc3,14
6LQvtsFHnhn28rW4qU8UTB,4
29Znt9AbEH9FSsw86zPAYT,3
1sEVx7npfLI74yXtYVTIxb,0
66eYZZfUgBCulq7tsiBbXB,0
7EPbi9HkkdISlT4mWTgFzY,0
2J44FXo6c4l2Wy4yBcvCWR,5
2NvyKQtbrTYyiCHnmYrBRa,2
241Y7RJQQFwHFPYKD2sbEw,2
3WtCu35qpzGCLIGa8pczdu,0
02shCNmb6IvgB5jLqKjtkK,5
4IZIgzPKXHhiFZD8wsutJl,0
5sRU1kj32aljCtja0KgRxH,2
7jlOxqqFdHwvvVCagxMbbV,6
4d9dLobDQ4BcfNbOnSPHQC,0
6xBedrkburGrmhQGvlBfoH,1
7kF1iPJTj3VFJX9XokQ80F,4
5kwVVnZ8ZjJanBbGmrbHsb,4
6DEQ7nhcQXs1rQuWi2DoLJ,4
61YbQmbsxGe7cA0N3laZl6,4
6wv6w3LA8qH2jgk6i7WOYr,2
5RvEM4JT9watyYUAqhtLzo,2
70hSdfneLVsAHQ3mks0uRI,2
2FzNI5tpOa78QrWNHBoCGk,14
7jO2mJtKlYsjrpn2a47Zz2,4
5wiNtOt2fAr7kPPRvZt9jh,6
7wfGH3RwCjxyojHKtUzqj9,2
5emgLPFQWiBlFpRybWQXPm,6
10Y3edWwu6KvbLoT8kONZb,6
5jaf8RW6QLzz3HIc3zBaoF,5
0e9NrCWRZmkpWtmIiG04j2,5
2GyTrOs3AEAjy4MhV4a0kZ,0
1Mm6IIUuw74grjNgX6AWiM,5
1WyKEHa939tGDQ0sT8hmYc,0
1zJGm8wnRSRFCHhtAq6cUa,4
3m3FX4AL0Rpsv0ZCUAyBWO,0
2qCFqHibcGDyJYXRjWmYr9,5
5CTbNtv2J3SnCv2EtX0zvW,6
3mtukCAgd0mE260QcBfXAX,2
73rXtIItWU8symwYF0bEB8,3
0Cqm4rlGZw9mUyzVAYHiVf,2
18WGOPbU4FN3VY12BWKb2q,5
3eRLsXrQcqkW4TRGnaEziv,0
1uNrJfFUItP86a1m19Yr5n,2
2xpvmhp8j0UL9mCEqB1U0L,14
2T5eAZCwUYdzhm0pW5BTgU,4
60oy2goWsaoS6MdQr9XXYP,14
0LF60YqROLPPFPZHwZ2i2i,4
1mpv6hIbfG75txI9zJGcf4,5
53EmLZj7bKyyxUi2VlHOEc,5
2DiRWzu2wnN8se8OvjjuXW,5
3QdgPYfiUciRm2IbgirVta,4
09hxCc0SgV8u46gWsfeqJA,4
7uP1hrz2MWRgfXBCwRoapR,4
5vzgYm1D7XcgTUMFMYHvDc,3
1Q9BAEptV3nrj8sXBHU70M,4
6EzSy7WxNCazx3csu7lxdV,5
5rwq6R0Uq0BngM3rdmCeNg,7
6hYFdDIT1opXscwpd24TAU,7
5raubQ8TVZTJO1PFs2bpwq,5
0gF8D0YtCwdlZPsu0Tx9T1,3
666elemQTQGi8xbjAAdIgB,3
2W6PNGCN4PGwPMf1jYazL4,5
2KMJ5CoxY4ECG9TZyNWmpv,2
6G41H0Zd0kQ1WXWDoEotoJ,7
6CEKntwndUlmWhSRflWA5X,6
6B8o3jaaROfqsvj50xhkfz,2
1QN5cKoYlEkJ4aMBfqDqXe,0
66Um6VpzugykbatRXPomK7,6
0PO0rm3Od00PE5guOvLi5Q,6
6t2ubAB4iSYOuIpRAOGd4t,0
6yoCICgPfJnDrCmRM3FTNa,3
19R3OrjwM2Yvsu4ixOjgZY,3
6MWfLm5mekBlDaWUzUJvhU,5
1mCBIfmhD6IkUAodmgkFQF,6
6GOOqQO6zLRwzyZxKOZbIX,0
4RZj51LAPmbWxfcIL1tj4b,0
75tjwUvvaEAPHBfhTjmF06,5
428wldKJlnRDngUc7UPS2C,0
3Sm5TYFgMXyXwgAcY2xweX,7
1s7dKKwQF8ECy6cL8SmJbR,3
7FOjSPZd42GlWHi3vFryAl,0
0Aqs6xKTAEUgziCFdQUn08,14
6wmZ8nqB6WKL8sOqFoaqk9,14
7ny2ATvjtKszCpLpfsGnVQ,7
7nHz3gRR443FYAvlKJviia,4
4R4b6AiHzPf62j1X1Kt8gX,4
6t2d3kJooJVtBK9GPSuwiR,2
4gFt7yKsjNbwtr5mxNNjyF,14
6YH35LROSFEs6VDDvHcxyg,1
7nJQCaTO3r0OpWcV1SexXi,0
7avvBGQq0tH4nY95guF7fP,4
0aAVBcORefVNADGxgqh8XM,3
3yV6gF1wjYqFFGQihad0xX,4
4pNJhFtUGs7UQL61NiPP31,6
2P1kXJQwy1MDmKdAbuGfcR,0
3p6VOdsqF0GPnNFoBd0x88,5
7iDsyjgReEqURQZrJTS8xB,4
3HxX5qcaz2phmsJVPskugD,6
4qvxbMYS7vIra7JTxYW7pt,0
3zzZVLdBKRW8JH7GhFPyvu,5
0ZXmGxjtSWLD1KO8IRRuIg,2
1dv9NZzzUeuMRwqqnsWbyW,5
6b4bioPMx8MQt0gFhuoqVr,3
7HQr8s8z9Fsj6WwFrAOSn3,3
30bDpLQeAcMH10IAjsCQCS,5
6gtxQO66SYPCMasORV54iU,3
7k802XMtsF57i4WS2M2MGg,2
0dheXSbh6mxsAdkCnLNrvp,4
5deDWZeDHWfYk9xaq9ynh4,6
152kYn6HxbRSWBlkkZHWGN,6
5ESV1XYWUki3hFOPRDcpOw,4
6cG3kY60HMcFqiZN8frkXF,2
2tVQhBSJ1SQtb4gX0taaiR,13
16pGi1ZNrsPvx5TD8oFleb,2
2DUxvfFj8OdQgzuYt5jSUo,3
4Vdbb7QK3czCJVdfxOBbCZ,5
5WEFOKbWxFlEYG0gGKmhjo,4
6Kb4iFEyrVOY1NltiFHAIM,11
6xUREcLqRTKfAWsCD2u2mT,15
3VRlXNkZXwodUYo6DU8puS,2
6TOu7FKplBisEVxV1l3gvP,15
2of2DM5LqTh7ohmmVXUKsH,2
3NRrvr3ctGwpV1wLRjgSSs,5
6shSHDBeA8Hj5qnyIq7jdQ,3
6CSS3p6Q3dEQnyI9d2XfWy,13
4IYwj5HR4MrIn18vfEIZOj,3
528D0o9LY71zQbjEL1vkwr,5
3Nzr5sukBwt2dOfXFRXX3Z,0
4gAwSlKc70bMRhitaQ9thj,4
4k9EkhkFZY8Bk41Qi0Ob7P,2
60NvAO9lx0KmBNAVHIlWN6,2
64b3qITpWZ0U6aoH6v7l2J,0
7oDvpaRTingxy1elMzSMg0,0
2uTU9SecXbXbFLGtqKLCs6,0
48QmG1dfvMuYLxMPt7KSRA,6
4j0l86d96e5OUXaeMzIAzq,4
7eAzAmMjWv2U0NzfGwiRpJ,3
04AYgtKFrpldRXe5y0LNGQ,5
0MpuMMLaWGLYHC9MxKc3VH,2
0KxTWgl64TNOQXiGFJYc6t,0
4XX1pFUkQOZTYp6Hb6a6Ae,6
0ZZbKNLGRNHs93FhNebPFH,0
42DsNAYP3JAqzhjUJ3ohPm,3
5ANm9CEjoXOGR7UOfCzueB,4
5UrPnFJOylrP6d909CJfKy,6
7bnYyxLapKga3nZufqKnmK,3
6iZG46zCS2O3el3j2qXROV,3
2B1STTOYV6hUZ6ixwlTHLs,4
1alqdtvLbD2IxGlyHAW0BP,4
6SJuQeqyS4zVNCwnD35Aba,6
3XC7XxAo5G6aFN0bIwJNkE,11
6PZxVoICRIWx7SmyvwQkRG,5
5dqvDn65QLD18Q99LZ11hN,4
5BvsXCzj44VyDn9m9MFg5T,14
25U7raB3ZSszayTYClh4hF,7
0abcfP8Im4EK25969CMf6r,5
09NiIJf017aIL5CzP5v70x,0
6feXcB5cMrS78YmLVQh6VN,14
7shSdXO7iF0H0KeIdI4D4Z,2
1q0t5w3OxsaDJJl4uP4XeW,2
4of1QkrP3xRfpHgpItIG2a,4
7tjwjPFke1Bft4QZiv0qWi,3
0P5hLrt6ogSK4yQe0oHy6z,4
4m1pPLrD9QiOphWhT5lLzR,4
56yibFyvkzoB59MVVImulZ,3
1euszbbvkUzQzIhZUWFmXG,3
2s7uFsolFNS1VlVsQRA4uF,2
1V0F9RsyNMbbcBPNEVk0Jm,6
4LNOjL2w3nIFHSj5t6eRNi,1
0fH86zQcE2CmATQju6WpXv,3
70pBqSzRV4XfgJ45VjTcOo,3
0QgR03vMDoBoLgcu08EtKl,15
4vuJuTLFomqItDrn482nzV,2
5cwN1htZyoWqZCc33f3RfE,0
1N9o4PjCKun55rtQHlDHYO,14
2YBxJZ3K3oh9CvgrNIBAiZ,6
73iR1IX5l9vHZEWk1XSpry,2
4n2IlA2RbmBLnErIaKRhX2,5
6Ricz30aPzA2rSXfdhtZUP,5
6a3Kvz2PKLKpKTLIv5QxBj,4
1Ue0oCRGIs4ARyg3ucMmRJ,7
7IMMbCdRFRILu4w8h2LVd1,5
0lSOJhQ9MwXfI7rXWngRgz,13
5hWH3pUZccd9fiDvR19GJl,14
20AbAlPSetbwrQt76D1Zgt,14
1WCGEFTqT8MYzUelvgHLdy,6
2qng0iCuUnNcjseCq9kDqi,6
4oi3YcwGQPciCA9rPYP8YN,4
7yeZo2MVoi7pN2yVv9PLRI,4
1xzOO3I3Qi3UjXA5NmSDW0,0
4QRCErs0TICMOZFu4zIdvl,4
7LmFKsU92xzr6JOPudxox0,6
3Jf5bo1qxIfaa9hXs4SY0u,6
2rpYgxat7VNtBDM6B1fkm5,3
2h0KwMmFG03W09KKpS3LE6,4
7FqEJjmYWni4zBNffjojBH,6
1MlS9afKAhdmjt38w3rB8i,5
3BKoTNLyTZRIPbt80jaZPO,6
1m52UWr4sr7qmfad39c9xF,2
0bdxlAdjiVqxjigYrGJLZA,13
0WddO3n1rdVhg9RJaZY5y7,2
0t4HkJyrGf52h815EtAeGi,6
6liMuM7rHk9DAYuKkLF7nK,14
3UH9mQbXg2yCKR5WS5T23a,2
3CSXHsJpaVL2W6eFqD4jwk,6
1qMiyKjWkWBE4mrRHsfEkN,4
6zlNwXfoBXs7LFndyvQxEi,0
2ptRoDA0yGiCfOYo2SBRJn,4
5JaguNHSMWFN9s4od7jfiv,2
1qYvh0Ef79gJOY5Y4gvj8C,2
15eq6mpVjnmgIV5HHyXpXY,2
44ruleJq2aWLr2hAGNDQlX,7
1jcvsesiumAvcBCGyeKDbI,2
0Su5DgRKl8VW4AbjAj69s6,4
7lWjyGO0dmRv9fqAxMY3em,3
1ROBixGgXrYlcCcrBfxAoy,15
2wzKoBreVJMKqaLqv5KFN0,2
4FbBOsAH9z3edlKdC1zt66,6
70CtpUY5b3kJHXxKtMO9Hk,2
6ASjUNMqEOKp8gDqRcjkns,2
1Sy5kkDMRDT3lEoUcaaTyl,4
2jCb03l5jf13SzXn0YzNtF,15
7hqftTWzXssKbHiFFczBCL,6
7IhGMjcE0VMMc1yNUaQHPy,0
05ZNsuLjnyekv5f6kDYPRn,2
5ex45xwE3SQsKWcfrDFUNA,13
4n5lb9ZSPxzjmKcgqUihhO,13
3wc0kpZM2lv5UlbA9NFteg,3
2j219ocVSxgt7eZ3KNw9a6,14
0dKDwt7DP0uH4XyGaVMtVP,2
3D7GNDrpWwtknt9mFKa0we,1
60x8Bbuy3lhQ4uOxRpCZl1,5
2FVulZ8QOJGd9RgP8hP6kB,6
0QnVeGfbr0POpGZG0o0gA3,3
0BdVPPRwPfOnHxeiHHbOlF,5
0KGIbrNYktDXYyHopcDI2L,5
5QX1uRD1CtSZjFvVAWE6Ok,0
73KSK7CRrPsfjWPkZeYLhr,2
5XHCdXhFUpWMp5lYgpfbXT,3
5K8qwhQQSAj9ebIvlNJY8q,2
5thts3213xwSroRd11fv5A,14
1A5uFp2LkGpAFjlyWrUtGJ,5
2Zh0Z7irw3VGc0D9lj8lo8,0
79QYACxel9tJJxl98syEs5,5
0oM6JZjwXIIu8mzORkOOtF,5
6Oz9XfeBlYgbwX8BN4uvQn,0
4K1DB7EedHPuVnhVrnvf2U,6
0bdWQe19IhWYNwZYZRDMvS,5
4qRrU7eOx4E9cF71Nk4nu7,13
5ytKCsPLVQJbBWTHAiGTPE,6
0lntunUR4NeZOcCfF7WzgE,6
1DGFCTsXdFFqzBGHdWLNTX,4
6qoNooh1hZjnurE9okPJOB,6
4rShlh8suIdOun9AwSPVjh,14
4ulqfw2HGggnWx24wR1uWH,14
6iWliXnhFefsXSRZk7F5ZX,5
15XsaekQbikl8BHW3HXvGf,0
6hADH7b57N5666cGv624vg,5
4orHVYvdG5v4G4bmp2Lwdg,6
3WA4BS8OALC6KZKMyE8Nmr,5
2le5xHvcWF8PDp608d4L8D,4
0JTexNTWFuNLw4U5TDnUYj,6
7COcoiWy4fuz0nH2v8BkRD,14
4U1EyDvrf1gTJ6fJPL3Xde,4
5W5MRU12dpuOnd5WmWzian,5
7ohJuvtlKjKKaimEcvWfh1,0
0DxN6Ywom8nnndyQXdSBPy,4
7ntFauqtpmkbQlDL81spYo,3
0Ui05Ov0s4PnRc4JI3Pilg,3
4SH5mshw3YyGrPjsEvik47,2
0i0mtaJld6CicFa96EUyfL,2
7LZwIpBDUE3FWooGfH7SED,0
7il2kE29Aj3XFZt5iJw1nK,13
2j24h8ZvzouJRg2HzHvRH4,3
3BcUGtjnxw6c1GAzus5BlY,0
71koAFCnGnugRdGIDfS7f4,6
3hjSHtTwR1zkBpiRBipK12,6
26b3LHONLELwlrKRJvReIv,4
6AIgcmLQEmVbrbDxb3CAFp,2
4ZrmwLwhWQ0m4YNlCDHlC8,6
7ynCQo1KpBOyTdTdAnjSLZ,3
4ggbSF8UUSSO0wM5SockJ2,3
2rtaCqqM8hotwXKThsbKWb,3
4MHYoqGUm9dcIdUm9NADAk,3
6ZdyGBlyilsbbVuhf2s9b6,4
3rU5DakBr3a82YKOzAQSpr,13
67CY1sdwFSvQQLcEajOj6C,3
7vtlLoEI5Ntm0AbP1HDYYb,3
1p9hRNRKVFPuYv0ADlkl1l,4
367QGK8jbEJ8lJlEqK6cH6,6
1abWUqaOmJJFAlk7hCtDKM,3
0We1YBPiDdYmLAP81kMEWC,4
5F2lWCeBZMxpo6SG1Q3PlL,0
5UtRpIn3CP97VYVTSoTUUi,3
5H37Ry7nX6Bzxta4ZveJSs,6
4WGvQHqgbibNqZqnjrQ6sd,2
2mvEB4KV6L54cfMe9bkzsw,2
5aMP1dGGZqzQjZlrBS8nBx,3
4Qmm1kIX3RO1DKdsYQbLK0,6
4YYbZODiJA7j53777zUjFj,2
6MRSTjacwCIAU6k4W6OFvM,6
2d8ZliBnpT7WfOgvvCiAHN,14
4lNi0XFg4ix5Va7fzOvGxO,6
0TraXCBEKSHVR1euQZAYm5,3
1XpzXLqcMDSopzQQICKzdB,5
3Btvoa7mQxKmlu1cYFqgHu,2
5UMcKPOLRvFVhZdVM29U8X,15
06MtWWRZHBt1Ow3zFz2ocL,13
7x1oAHeqm6nQ45L4VaRPVY,0
1KsSGVrfEaTGiWvb2wxbtG,0
4z6UYAsGLCDqfWZGKY0mGI,2
2pXtPR2P2sLXzBOlxztmvi,2
4vrUilMKaLQp7cBopS9JlQ,5
5AWpBJ7vHyDeEMyIZPX1jE,0
7iBav4v8maicL8cWKGxFhQ,0
6u38x61qv7JBIJD4dqztmm,15
1p57I6FwGaY5a7Lmn04nG4,5
0EzpwQmfL4OPWviz0JN8il,5
7d9sZF7jmepe2EYdETlNWK,4
2krmUdmJRGGOyQ574mo5GW,6
3bOZ9Qt98Tk2yd6Omf4134,0
1qKhK7F4opXDk0eT3Uva4D,6
2lyfIIcDalQnZFBE05ifYu,0
6zmZqqgDX3IZfco70a4PuX,14
1mJ7DJgo7ExIfMhl38alqj,5
4hrDdPtK4nb5z1K23u7LV4,4
0BWravaqj9rKdOU8RWXhuf,6
2kBgj7C1OWHIQio21nKgzH,4
5sbeMUbWDNQ5jRjQbmieX6,3
2WcTFyOuThG1gTbKBdXtzz,3
30pxY7AJ6Qp8RWlOT8qtV0,3
0EWV3SD7eYjdaNHtWg5zWo,5
5427wDDhMPdeitkSUWnUd0,6
7ec9x0ms3FMwDDUFKjOUIQ,5
3oHNAil3RvYNz58fogLJvp,0
7tilWfNYPGsZ51gweZHUuI,0
6AOtKjlGfkvFjS16RhzJi1,6
37iPZmwYnVe9eJW05jCtIr,6
4Th9Lu8GK0mt5fZZ945FI7,6
36nZQ0PYMQ1V8x3S2h60Wg,6
4BG3BJjZ6g2tMOiFaawWEP,6
1azvKxDb5Vkph2KR7aq1Cx,0
77Fg4U5G7kejajeLbBh9HK,2
4ct3OK0v6wd6NLzV13GMuc,6
0JYAx84ySDGh8WsCO0CyXY,7
3UEsmjEYQJryHjIDQrtApX,6
1PkMO2tQMszcKznHFKbd84,6
0gTOSxU5SCje7tp6Ih2tm5,5
2lEXaTrSES6eZyypyvo9yR,6
1lbWbnWiEbAya5FlCzfsrq,0
4wy0S3YDpCu96a4xZDtTB9,5
07eHXgt3mtieC4mGJIsO1x,6
0ACACkoHUwgfgY5CxVIL4N,6
7G7nUpG5KvkjjJtzvF1TLB,7
4BVE5tIIpYabZcYCbephNW,0
6UA1pZet2JQSrvBGWx1F05,3
4QlKsURJWveSH9C8pLQKWq,3
6BVqPFPhGwD0lZfTTBkSO6,2
1XxUDJp9zsjd6tBSvE3la4,4
06TuMCjDEYjTOJScCRzmjf,2
4O1aEPLNamT9ZuClNZi2KM,6
0idjTHGhGRBdWTmsalq3tF,0
6Y7xUTnb3aI79DpqBioAcr,3
7HnchKYj7p3nZpGxQiywQ4,2
7K95NCjCNx1TwlpnbjQn6S,0
04WFKaQNQcH23eezAMbPsH,3
6jWLV4QmRHdOF0Im6EUtow,0
5SvInQdIFg1rCTC79p9IEW,5
2A7ZZ1tjaluKYMlT3ItSfN,4
5KiSUjiACMxMuDQn5b0joG,2
0Zh3tKIphLOvQux4dA6PFZ,4
1c7UYTut2SBOPq64o2t0uN,5
6CDaYzCjahDKqFAIslpveh,0
1pWscEL17ssjbKXIS5nlQv,6
6zVRyd0ncNhuK2GjmKGKje,3
01RgEi6OiurqgD94LYi7fQ,4
1tr98e7DDa21WHKhXHYmHt,3
3WUiiqaOUI1K6ttDLS2dJ1,2
6fYnCv7uovk7dzdpxYOHDE,4
5XEEh06l8hv6T8Fjum6oND,2
1fsJ5leE5Fckxu5dEtCrBB,3
7FP28A0mKv3BjqvDAxwc0P,3
1ilyIkfTTyMsYV7o8ejp4t,14
6gXTlkZQjtNo5j3Kp86H4G,3
3bOfawOrDpk59qq9iuvJdw,4
6NLLIPKjqFRnbCorRNTEHe,2
2AYH3Vdj17ny5ssq3Vk00C,3
4snBTILMGyRKErKygwoDkE,5
3GfZdJBB1cAbjSEIj3kraY,6
0Pq0pa6k5m7D3mUG1nFQwi,4
5MTRXWd7HmWTevptiGrGxN,0
6masl3fd3MKQztDcXbsxzL,0
7LoGfKBAaOl0nxhodJ1240,2
6zMUIb4uce1CzpbjR3vMdN,0
5Ll1OiHUHrq1jFgORkqizn,6
3iZIki3LcOtyY3Cg5DEllm,13
1njobA8NxcOtPIbLdrip0T,0
1cFSaumDfMIzDPSgWALMa8,6
5fIZDuxfuM4tANRHZ8Btju,4
4aSE2YeaucY1Fl5OZW5r8K,6
2RpK4rx8wfXJS1brkMDeT6,13
7lO4QFtr4Ajqb2nqeGAeHW,6
1hApLa0ZE1mv2Gm6pPg4z9,5
4jig3gjFQV4PSy6gOfOMQ2,5
3F6HzTQCElhPBDBGDxaXN5,6
1BevDaXPEDYfNFTcdu5rfp,5
3FyPWhqWNRDMa1qUaBBziB,5
